grain,metric,rows_present,coverage_rate,numeric_rows,numeric_coverage_rate,example_value
player_season_stats_direct,positive_outcome_score,489,1.0,465,0.950920245398773,0.16897084
player_season_stats_direct,pressure_regains_90,489,1.0,489,1.0,0.0
player_season_stats_direct,pressured_change_in_pass_length,489,1.0,479,0.9795501022494888,-7.028557
player_season_stats_direct,pressured_long_balls_90,489,1.0,489,1.0,2.1688151
player_season_stats_direct,pressured_pass_length_ratio,489,1.0,471,0.9631901840490797,0.7438875
player_season_stats_direct,pressured_passing_ratio,489,1.0,479,0.9795501022494888,0.6101694915254238
player_season_stats_direct,pressures_90,489,1.0,489,1.0,0.13992356
player_season_stats_direct,ps_pass_length,489,1.0,471,0.9631901840490797,29.713890075683594
player_season_stats_direct,red_cards_90,489,1.0,489,1.0,0.06996178
player_season_stats_direct,s_pass_length,489,1.0,485,0.9918200408997955,36.55583924737596
player_season_stats_direct,save_ratio,489,1.0,489,1.0,0.627906976744186
player_season_stats_direct,second_yellow_cards_90,489,1.0,489,1.0,0.06996178
player_season_stats_direct,shot_on_target_ratio,489,1.0,384,0.7852760736196319,
player_season_stats_direct,shot_touch_ratio,489,1.0,489,1.0,0.0
player_season_stats_direct,shots_faced_90,489,1.0,489,1.0,10.63419
player_season_stats_direct,shots_key_passes_90,489,1.0,489,1.0,0.06996178
player_season_stats_direct,sideways_pass_proportion,489,1.0,488,0.9979550102249489,0.42452830188679247
player_season_stats_direct,sp_assists_90,489,1.0,489,1.0,0.0
player_season_stats_direct,sp_key_passes_90,489,1.0,489,1.0,0.06996178
player_season_stats_direct,sp_passes_into_box_90,489,1.0,489,1.0,0.20988533
player_season_stats_direct,sp_xa_90,489,1.0,489,1.0,0.0019134459
player_season_stats_direct,starting_appearances,489,1.0,489,1.0,13
player_season_stats_direct,tackles_90,489,1.0,489,1.0,0.0
player_season_stats_direct,tackles_and_interceptions_90,489,1.0,489,1.0,0.0
player_season_stats_direct,through_balls_90,489,1.0,489,1.0,0.0
player_season_stats_direct,total_dribbles_90,489,1.0,489,1.0,0.13992356
player_season_stats_direct,touches_inside_box_90,489,1.0,489,1.0,0.0
player_season_stats_direct,turnovers_90,489,1.0,489,1.0,0.0
player_season_stats_direct,unpressured_long_balls_90,489,1.0,489,1.0,16.371056
player_season_stats_direct,xa_90,489,1.0,489,1.0,0.0019134459
player_season_stats_direct,xgbuildup,489,1.0,489,1.0,1.4091932
player_season_stats_direct,xgbuildup_90,489,1.0,489,1.0,0.09858965
player_season_stats_direct,xgbuildup_per_possession,489,1.0,489,1.0,0.0033235687
player_season_stats_direct,xgchain,489,1.0,489,1.0,1.436543
player_season_stats_direct,xgchain_90,489,1.0,489,1.0,0.100503094
player_season_stats_direct,xgchain_per_possession,489,1.0,489,1.0,0.003388073
player_season_stats_direct,xs_ratio,489,1.0,489,1.0,0.6686047176982082
player_season_stats_direct,yellow_cards_90,489,1.0,489,1.0,0.20988533
team_season_stats_direct,aggression,16,1.0,16,1.0,0.18803504884681238
team_season_stats_direct,aggressive_actions_pg,16,1.0,16,1.0,84.86363636363636
team_season_stats_direct,ball_in_play_time,16,1.0,16,1.0,47.62902
team_season_stats_direct,box_cross_ratio,16,1.0,16,1.0,0.2535211267605634
team_season_stats_direct,completed_dribbles_conceded_pg,16,1.0,16,1.0,5.545454545454546
team_season_stats_direct,completed_dribbles_pg,16,1.0,16,1.0,5.136363636363637
team_season_stats_direct,corner_goal_ratio,16,1.0,16,1.0,0.0147059
team_season_stats_direct,corner_goal_ratio_conceded,16,1.0,16,1.0,0.05
team_season_stats_direct,corner_shot_ratio,16,1.0,16,1.0,0.2941176
team_season_stats_direct,corner_shot_ratio_conceded,16,1.0,16,1.0,0.475
team_season_stats_direct,corner_xg_conceded_pg,16,1.0,16,1.0,0.2495281
team_season_stats_direct,corner_xg_pg,16,1.0,16,1.0,0.0905934
team_season_stats_direct,corners_conceded_pg,16,1.0,16,1.0,3.6363636
team_season_stats_direct,corners_pg,16,1.0,16,1.0,3.0909091
team_season_stats_direct,counter_attacking_shots_conceded_pg,16,1.0,16,1.0,1.0909090909090908
team_season_stats_direct,counter_attacking_shots_pg,16,1.0,16,1.0,0.8181818181818182
team_season_stats_direct,counterpressure_regains_pg,16,1.0,16,1.0,10.545454545454545
team_season_stats_direct,counterpressures_pg,16,1.0,16,1.0,33.77272727272727
team_season_stats_direct,crosses_into_box_pg,16,1.0,16,1.0,6.545454545454546
team_season_stats_direct,deep_completions_conceded_pg,16,1.0,16,1.0,3.4545454545454546
team_season_stats_direct,deep_completions_pg,16,1.0,16,1.0,2.909090909090909
team_season_stats_direct,deep_progressions_conceded_pg,16,1.0,16,1.0,38.81818181818182
team_season_stats_direct,deep_progressions_pg,16,1.0,16,1.0,30.227272727272727
team_season_stats_direct,defensive_action_regains_pg,16,1.0,16,1.0,63.90909090909091
team_season_stats_direct,defensive_distance,16,1.0,16,1.0,46.08364895117762
team_season_stats_direct,defensive_distance_ppda,16,1.0,16,1.0,4.314390135411238
team_season_stats_direct,direct_free_kick_goal_ratio,16,1.0,16,1.0,0.0
team_season_stats_direct,direct_free_kick_goal_ratio_conceded,16,1.0,16,1.0,0.0
team_season_stats_direct,direct_free_kick_goals_conceded_pg,16,1.0,16,1.0,0.0
team_season_stats_direct,direct_free_kick_goals_pg,16,1.0,16,1.0,0.0
team_season_stats_direct,direct_free_kick_shot_ratio,16,1.0,16,1.0,0.3333333
team_season_stats_direct,direct_free_kick_shot_ratio_conceded,16,1.0,16,1.0,0.0833333
team_season_stats_direct,direct_free_kick_xg_conceded_pg,16,1.0,16,1.0,0.0188145
team_season_stats_direct,direct_free_kick_xg_pg,16,1.0,16,1.0,0.0094242
team_season_stats_direct,direct_free_kicks_conceded_pg,16,1.0,16,1.0,0.5454545
team_season_stats_direct,direct_free_kicks_pg,16,1.0,16,1.0,0.2727273
team_season_stats_direct,directness,16,1.0,16,1.0,0.8909479809157278
team_season_stats_direct,dribble_ratio,16,1.0,16,1.0,0.57360405
team_season_stats_direct,failed_dribbles_conceded_pg,16,1.0,16,1.0,2.0454545454545454
team_season_stats_direct,failed_dribbles_pg,16,1.0,16,1.0,3.8181818181818183
team_season_stats_direct,fhalf_counterpressures_pg,16,1.0,16,1.0,23.681818181818183
team_season_stats_direct,fhalf_counterpressures_ratio,16,1.0,16,1.0,0.7012113055181696
team_season_stats_direct,fhalf_pressures_pg,16,1.0,16,1.0,64.54545454545455
team_season_stats_direct,fhalf_pressures_ratio,16,1.0,16,1.0,0.4639006860503104
team_season_stats_direct,free_kick_goal_ratio,16,1.0,16,1.0,0.0082645
team_season_stats_direct,free_kick_goal_ratio_conceded,16,1.0,16,1.0,0.0116279
team_season_stats_direct,free_kick_shot_ratio,16,1.0,16,1.0,0.0909091
team_season_stats_direct,free_kick_shot_ratio_conceded,16,1.0,16,1.0,0.0668605
team_season_stats_direct,free_kick_xg_conceded_pg,16,1.0,16,1.0,0.1122984
team_season_stats_direct,free_kick_xg_pg,16,1.0,16,1.0,0.1109693
team_season_stats_direct,free_kicks_conceded_pg,16,1.0,16,1.0,15.6363636
team_season_stats_direct,free_kicks_pg,16,1.0,16,1.0,16.5
team_season_stats_direct,gd,16,1.0,16,1.0,-10.0
team_season_stats_direct,gd_pg,16,1.0,16,1.0,-0.45454545454545453
team_season_stats_direct,gk_long_pass_ratio,16,1.0,16,1.0,0.41363636363636364
team_season_stats_direct,gk_pass_distance,16,1.0,16,1.0,44.66246402138158
team_season_stats_direct,goals_conceded_pg,16,1.0,16,1.0,1.4545454545454546
team_season_stats_direct,goals_from_corners_conceded_pg,16,1.0,16,1.0,0.1818182
team_season_stats_direct,goals_from_corners_pg,16,1.0,16,1.0,0.0454545
team_season_stats_direct,goals_from_free_kicks_conceded_pg,16,1.0,16,1.0,0.1818182
team_season_stats_direct,goals_from_free_kicks_pg,16,1.0,16,1.0,0.1363636
team_season_stats_direct,goals_from_indirect_free_kicks_conceded_pg,16,1.0,16,1.0,0.1363636
team_season_stats_direct,goals_from_indirect_free_kicks_pg,16,1.0,16,1.0,0.1363636
team_season_stats_direct,goals_from_throw_ins_conceded_pg,16,1.0,16,1.0,0.0454545
team_season_stats_direct,goals_from_throw_ins_pg,16,1.0,16,1.0,0.0
team_season_stats_direct,goals_pg,16,1.0,16,1.0,1.0
team_season_stats_direct,high_press_shots_conceded_pg,16,1.0,16,1.0,2.590909090909091
team_season_stats_direct,high_press_shots_pg,16,1.0,16,1.0,2.1363636363636362
team_season_stats_direct,indirect_free_kick_goal_ratio,16,1.0,16,1.0,0.0084034
team_season_stats_direct,indirect_free_kick_goal_ratio_conceded,16,1.0,16,1.0,0.0090361
team_season_stats_direct,indirect_free_kick_shot_ratio,16,1.0,16,1.0,0.0868347
team_season_stats_direct,indirect_free_kick_shot_ratio_conceded,16,1.0,16,1.0,0.0662651
team_season_stats_direct,indirect_free_kick_xg_conceded_pg,16,1.0,16,1.0,0.1095456
team_season_stats_direct,indirect_free_kick_xg_pg,16,1.0,16,1.0,0.105574
team_season_stats_direct,indirect_free_kicks_conceded_pg,16,1.0,16,1.0,15.0909091
team_season_stats_direct,indirect_free_kicks_pg,16,1.0,16,1.0,16.2272727
team_season_stats_direct,matches,16,1.0,16,1.0,22.0
team_season_stats_direct,np_gd_pg,16,1.0,16,1.0,-0.3181818181818182
team_season_stats_direct,np_shot_distance,16,1.0,16,1.0,17.72893501508354
team_season_stats_direct,np_shot_distance_conceded,16,1.0,16,1.0,17.23697220026751
team_season_stats_direct,np_shots_conceded_pg,16,1.0,16,1.0,11.681818181818182
team_season_stats_direct,np_shots_pg,16,1.0,16,1.0,9.181818181818182
team_season_stats_direct,np_xg_conceded_pg,16,1.0,16,1.0,1.0919670503247867
team_season_stats_direct,np_xg_per_shot,16,1.0,16,1.0,0.074912958806104
team_season_stats_direct,np_xg_per_shot_conceded,16,1.0,16,1.0,0.09347577224909563
team_season_stats_direct,np_xg_pg,16,1.0,16,1.0,0.6878372024406086
team_season_stats_direct,np_xgd_pg,16,1.0,16,1.0,-0.4041298438202251
team_season_stats_direct,obv_conceded_pg,16,1.0,16,1.0,1.3879212789576163
team_season_stats_direct,obv_defensive_action_conceded_pg,16,1.0,16,1.0,0.1570807401175526
team_season_stats_direct,obv_defensive_action_pg,16,1.0,16,1.0,-0.011255374940281565
team_season_stats_direct,obv_dribble_carry_conceded_pg,16,1.0,16,1.0,0.8082859990271655
team_season_stats_direct,obv_dribble_carry_pg,16,1.0,16,1.0,0.5394294871525331
team_season_stats_direct,obv_gk_conceded_pg,16,1.0,16,1.0,-0.07232175123962489
team_season_stats_direct,obv_gk_pg,16,1.0,16,1.0,-0.11198039691556584
team_season_stats_direct,obv_pass_conceded_pg,16,1.0,16,1.0,0.734844179993326
team_season_stats_direct,obv_pass_pg,16,1.0,16,1.0,0.46528359163891186
team_season_stats_direct,obv_pg,16,1.0,16,1.0,0.8153334723954851
team_season_stats_direct,obv_shot_conceded_pg,16,1.0,16,1.0,-0.24017800458452918
team_season_stats_direct,obv_shot_pg,16,1.0,16,1.0,-0.06614395163275978
team_season_stats_direct,op_passes_conceded_pg,16,1.0,16,1.0,405.59090909090907
team_season_stats_direct,op_passes_pg,16,1.0,16,1.0,296.77272727272725
team_season_stats_direct,op_shot_distance,16,1.0,16,1.0,18.609701643318967
team_season_stats_direct,op_shot_distance_conceded,16,1.0,16,1.0,18.21597225108045
team_season_stats_direct,op_shots_conceded_outside_box_pg,16,1.0,16,1.0,3.7272727272727275
team_season_stats_direct,op_shots_conceded_pg,16,1.0,16,1.0,8.545454545454545
team_season_stats_direct,op_shots_outside_box_pg,16,1.0,16,1.0,3.1818181818181817
team_season_stats_direct,op_shots_pg,16,1.0,16,1.0,6.590909090909091
team_season_stats_direct,op_xg_conceded_pg,16,1.0,16,1.0,0.7398426234722137
team_season_stats_direct,op_xg_pg,16,1.0,16,1.0,0.47201326362450013
team_season_stats_direct,opp_final_third_pass_ratio,16,1.0,16,1.0,0.6122574684323991
team_season_stats_direct,opp_passing_ratio,16,1.0,16,1.0,0.7574780944707423
team_season_stats_direct,opposition_dribble_ratio,16,1.0,16,1.0,0.7305389
team_season_stats_direct,opposition_own_goals_pg,16,1.0,16,1.0,0.045454545454545456
team_season_stats_direct,own_goals_pg,16,1.0,16,1.0,0.0
team_season_stats_direct,pace_towards_goal,16,1.0,16,1.0,3.6330892784231277
team_season_stats_direct,passes_conceded_pg,16,1.0,16,1.0,451.3181818181818
team_season_stats_direct,passes_inside_box_conceded_pg,16,1.0,16,1.0,2.0454545454545454
team_season_stats_direct,passes_inside_box_pg,16,1.0,16,1.0,1.4545454545454546
team_season_stats_direct,passes_pg,16,1.0,16,1.0,346.77272727272725
team_season_stats_direct,passing_ratio,16,1.0,16,1.0,0.6869838773102634
team_season_stats_direct,penalties_conceded_pg,16,1.0,16,1.0,0.36363636363636365
team_season_stats_direct,penalties_won_pg,16,1.0,16,1.0,0.09090909090909091
team_season_stats_direct,penalty_goals_conceded_pg,16,1.0,16,1.0,0.2727272727272727
team_season_stats_direct,penalty_goals_pg,16,1.0,16,1.0,0.09090909090909091
team_season_stats_direct,possession,16,1.0,16,1.0,0.43867230702070664
team_season_stats_direct,possessions,16,1.0,16,1.0,225.04545454545453
team_season_stats_direct,ppda,16,1.0,16,1.0,10.681381957773512
team_season_stats_direct,pressure_regains_pg,16,1.0,16,1.0,41.95454545454545
team_season_stats_direct,pressures_pg,16,1.0,16,1.0,139.13636363636363
team_season_stats_direct,red_cards_pg,16,1.0,16,1.0,0.18181818181818182
team_season_stats_direct,second_yellow_cards_pg,16,1.0,16,1.0,0.18181818181818182
team_season_stats_direct,shots_from_corners_conceded_pg,16,1.0,16,1.0,1.7272727
team_season_stats_direct,shots_from_corners_pg,16,1.0,16,1.0,0.9090909
team_season_stats_direct,shots_from_direct_free_kicks_conceded_pg,16,1.0,16,1.0,0.0454545
team_season_stats_direct,shots_from_direct_free_kicks_pg,16,1.0,16,1.0,0.0909091
team_season_stats_direct,shots_from_free_kicks_conceded_pg,16,1.0,16,1.0,1.0454545
team_season_stats_direct,shots_from_free_kicks_pg,16,1.0,16,1.0,1.5
team_season_stats_direct,shots_from_indirect_free_kicks_conceded_pg,16,1.0,16,1.0,1.0
team_season_stats_direct,shots_from_indirect_free_kicks_pg,16,1.0,16,1.0,1.4090909
team_season_stats_direct,shots_from_throw_ins_conceded_pg,16,1.0,16,1.0,0.1818182
team_season_stats_direct,shots_from_throw_ins_pg,16,1.0,16,1.0,0.1818182
team_season_stats_direct,shots_in_clear_conceded_pg,16,1.0,16,1.0,2.590909090909091
team_season_stats_direct,shots_in_clear_pg,16,1.0,16,1.0,1.8636363636363635
team_season_stats_direct,sp_goal_ratio,16,1.0,16,1.0,0.004603
team_season_stats_direct,sp_goal_ratio_conceded,16,1.0,16,1.0,0.0106635
team_season_stats_direct,sp_goals_pg,16,1.0,16,1.0,0.1818182
team_season_stats_direct,sp_goals_pg_conceded,16,1.0,16,1.0,0.4090909
team_season_stats_direct,sp_pg,16,1.0,16,1.0,39.5
team_season_stats_direct,sp_pg_conceded,16,1.0,16,1.0,38.3636364
team_season_stats_direct,sp_shot_distance,16,1.0,16,1.0,15.488388329221491
team_season_stats_direct,sp_shot_distance_conceded,16,1.0,16,1.0,14.569558848505435
team_season_stats_direct,sp_shot_ratio,16,1.0,16,1.0,0.0655926
team_season_stats_direct,sp_shot_ratio_conceded,16,1.0,16,1.0,0.0770142
team_season_stats_direct,sp_shots_conceded_pg,16,1.0,16,1.0,2.9545455
team_season_stats_direct,sp_shots_pg,16,1.0,16,1.0,2.5909091
team_season_stats_direct,sp_xg_conceded_pg,16,1.0,16,1.0,0.3754208
team_season_stats_direct,sp_xg_pg,16,1.0,16,1.0,0.2112648
team_season_stats_direct,successful_box_cross_ratio,16,1.0,16,1.0,0.22285714285714286
team_season_stats_direct,successful_crosses_into_box_pg,16,1.0,16,1.0,1.7727272727272727
team_season_stats_direct,successful_passes_conceded_pg,16,1.0,16,1.0,341.8636363636364
team_season_stats_direct,successful_passes_pg,16,1.0,16,1.0,238.22727272727272
team_season_stats_direct,throw_in_goal_ratio,16,1.0,16,1.0,0.0
team_season_stats_direct,throw_in_goal_ratio_conceded,16,1.0,16,1.0,0.002381
team_season_stats_direct,throw_in_shot_ratio,16,1.0,16,1.0,0.0091324
team_season_stats_direct,throw_in_shot_ratio_conceded,16,1.0,16,1.0,0.0095238
team_season_stats_direct,throw_in_xg_conceded_pg,16,1.0,16,1.0,0.0135943
team_season_stats_direct,throw_in_xg_pg,16,1.0,16,1.0,0.009702
team_season_stats_direct,throw_ins_conceded_pg,16,1.0,16,1.0,19.0909091
team_season_stats_direct,throw_ins_pg,16,1.0,16,1.0,19.9090909
team_season_stats_direct,total_dribbles_conceded_pg,16,1.0,16,1.0,7.590909090909091
team_season_stats_direct,total_dribbles_pg,16,1.0,16,1.0,8.954545454545455
team_season_stats_direct,xg_per_corner,16,1.0,16,1.0,0.0293096
team_season_stats_direct,xg_per_corner_conceded,16,1.0,16,1.0,0.0686202
team_season_stats_direct,xg_per_direct_free_kick,16,1.0,16,1.0,0.0345555
team_season_stats_direct,xg_per_direct_free_kick_conceded,16,1.0,16,1.0,0.0344932
team_season_stats_direct,xg_per_free_kick,16,1.0,16,1.0,0.0067254
team_season_stats_direct,xg_per_free_kick_conceded,16,1.0,16,1.0,0.0071819
team_season_stats_direct,xg_per_indirect_free_kick,16,1.0,16,1.0,0.006506
team_season_stats_direct,xg_per_indirect_free_kick_conceded,16,1.0,16,1.0,0.007259
team_season_stats_direct,xg_per_sp,16,1.0,16,1.0,0.0053485
team_season_stats_direct,xg_per_sp_conceded,16,1.0,16,1.0,0.0097858
team_season_stats_direct,xg_per_throw_in,16,1.0,16,1.0,0.0004873
team_season_stats_direct,xg_per_throw_in_conceded,16,1.0,16,1.0,0.0007121
team_season_stats_direct,xgd,16,1.0,16,1.0,-13.591858
team_season_stats_direct,xgd_pg,16,1.0,16,1.0,-0.6178116757761348
team_season_stats_direct,yellow_cards_pg,16,1.0,16,1.0,3.5
