player_id,player_name,role,team_id,team_name,minutes,research_scouting_score,role_percentile,confidence,confidence_value,strengths,weaknesses,quality_flags,research_only,production_ready,score_label
314450,Anass Lamrabat,FB,2839.0,Ittihad Tanger,170.48333333333335,5.126374,53.191489,low_research_only,0.65625,crossing;defensive_activity,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
314451,Houdaifa El Mahasni,FB,2761.0,FUS Rabat,73.3,7.726725,80.851064,low_research_only,0.65625,crossing;defensive_activity,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
337496,Haytam Manaout,FB,2762.0,RSB Berkane,90.0,7.048738,74.468085,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
339278,Chemseddine Knaidil,FB,25917.0,CODM Meknès,90.0,9.249151,89.361702,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
405342,Guilherme Ferreira de Oliveira,FB,6994.0,Wydad Casablanca,0.0833333333333333,40.625,100.0,low_research_only,0.65625,carrying;wide_progression,defensive_activity;crossing,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
406864,Hamza Malki,FB,2365.0,Difaâ El Jadida,90.0,9.803999,91.489362,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
409454,Ayoub Tine,FB,18552.0,Renaissance Zemamra,90.0,3.21348,19.148936,low_research_only,0.65625,crossing;defensive_activity,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
442100,Marouane Ouhrou,FB,6995.0,Maghreb Fès,89.75,2.001567,10.638298,low_research_only,0.65625,defensive_activity;carrying,wide_progression;crossing,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
442286,Oussama Daoui,FB,25917.0,CODM Meknès,90.0,1.993199,8.510638,low_research_only,0.65625,crossing;defensive_activity,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
442926,Ousmane Diallo,FB,18552.0,Renaissance Zemamra,90.0,4.931878,44.680851,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
477677,Yassine Boughaz,FB,2889.0,Olympique Dcheïra,90.0,2.453835,12.765957,low_research_only,0.65625,defensive_activity;carrying,wide_progression;crossing,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
522352,Hamza Fassoukh,FB,36099.0,KAC Marrakech,180.0,6.133875,68.085106,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
523288,Abdelali Khouch,FB,36100.0,US Yacoub El Mansour,5.183333333333334,6.191771,70.212766,low_research_only,0.65625,crossing;carrying,wide_progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
523293,Nassim Azzoubairi,FB,36100.0,US Yacoub El Mansour,84.81666666666666,5.282271,55.319149,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
523299,Youness Noussir,FB,36100.0,US Yacoub El Mansour,90.0,4.453501,31.914894,low_research_only,0.65625,crossing;defensive_activity,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
523318,Younes El Khafi,FB,2889.0,Olympique Dcheïra,90.0,5.101091,51.06383,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
523998,Zakaria Aiada,FB,11935.0,UTS Rabat,90.0,4.595857,34.042553,low_research_only,0.65625,defensive_activity;crossing,carrying;wide_progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
6909,Damián Emiliano Martínez,GK,779.0,Argentina,90.0,22.4017,83.333333,low_research_only,0.53125,involvement_distribution;shot_facing_context,shot_facing_context;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
27225,Camilo Andrés Vargas Gil,GK,769.0,Colombia,90.0,31.859978,100.0,low_research_only,0.53125,involvement_distribution;defensive_actions,defensive_actions;shot_facing_context,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
36951,Babacar Niasse,GK,2365.0,Difaâ El Jadida,90.0,16.28853,55.555556,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138841,Salaheddine Chihab,GK,6995.0,Maghreb Fès,90.0,18.097039,66.666667,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138935,Rachid Ghanimi,GK,2761.0,FUS Rabat,90.0,12.440503,27.777778,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138950,Mehdi Harrar,GK,2349.0,Raja Casablanca,90.0,27.503129,94.444444,low_research_only,0.53125,involvement_distribution;shot_facing_context,shot_facing_context;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138972,Mahdi Benabid,GK,6994.0,Wydad Casablanca,90.0,15.632478,50.0,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138989,Mohamed Ferni,GK,18552.0,Renaissance Zemamra,90.0,11.722708,16.666667,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139011,Ahmed Reda Tagnaouti,GK,2838.0,FAR Rabat,90.0,24.403114,88.888889,low_research_only,0.53125,defensive_actions;shot_facing_context,shot_facing_context;involvement_distribution,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139555,Aymane Majid,GK,25917.0,CODM Meknès,90.0,21.948442,77.777778,low_research_only,0.53125,involvement_distribution;shot_facing_context,shot_facing_context;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139572,Amine El Ouaad,GK,2839.0,Ittihad Tanger,166.61666666666667,13.658903,38.888889,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
143162,Mehdi Maftah,GK,2762.0,RSB Berkane,180.0,14.896055,44.444444,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
200507,Abderrahmane Kernane,GK,6989.0,Olympic Safi,180.0,10.085549,5.555556,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
317852,Abderahmane El Houasli,GK,11935.0,UTS Rabat,90.0,13.309251,33.333333,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
362445,Badreddine Abyir,GK,6992.0,Hassania Agadir,90.0,11.904902,22.222222,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
477675,Mohamed Idar,GK,2889.0,Olympique Dcheïra,90.0,11.539653,11.111111,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
522350,Mohamed Jemjami,GK,36099.0,KAC Marrakech,180.0,17.69145,61.111111,low_research_only,0.53125,shot_facing_context;involvement_distribution,involvement_distribution;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
523287,Ismail Sayad,GK,36100.0,US Yacoub El Mansour,90.0,18.80076,72.222222,low_research_only,0.53125,involvement_distribution;shot_facing_context,shot_facing_context;defensive_actions,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
2995,Ángel Fabián Di María Hernández,MID,779.0,Argentina,116.25,6.095149,42.990654,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
3032,Zinédine Machach,MID,2762.0,RSB Berkane,64.01666666666667,6.989893,69.158879,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
3090,Nicolás Hernán Otamendi,MID,779.0,Argentina,0.3666666666666666,5.134173,26.168224,low_research_only,0.648438,defensive_activity;progression,retention;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
3313,Giovani Lo Celso,MID,779.0,Argentina,19.83333333333333,12.385558,93.457944,low_research_only,0.640625,chance_creation;retention,defensive_activity;progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
5678,Jefferson Andrés Lerma Solís,MID,769.0,Colombia,105.0,6.920307,66.35514,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
5692,Juan Fernando Quintero Paniagua,MID,769.0,Colombia,0.0,35.416667,95.327103,low_research_only,0.5625,retention,retention,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
5695,James David Rodríguez Rubio,MID,769.0,Colombia,90.0,7.376806,79.439252,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
6193,Andrés Mateus Uribe Villa,MID,769.0,Colombia,0.0,46.022727,97.196262,low_research_only,0.5625,retention,retention,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
7183,Moctar Sidi El Hacen El Ide,MID,2365.0,Difaâ El Jadida,89.85,5.646979,39.252336,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
7550,Mounir Chouiar,MID,2762.0,RSB Berkane,137.03333333333333,4.253282,14.953271,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
7717,Rayane Aabid,MID,2762.0,RSB Berkane,150.66666666666666,6.376844,54.205607,low_research_only,0.640625,retention;progression,chance_creation;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
7797,Rodrigo Javier De Paul,MID,779.0,Argentina,116.61666666666667,5.351661,33.64486,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
10689,Sabir Bougrine,MID,2349.0,Raja Casablanca,90.53333333333332,6.383972,55.140187,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
16308,Leandro Daniel Paredes,MID,779.0,Argentina,20.33333333333333,6.240485,49.53271,low_research_only,0.640625,retention;progression,defensive_activity;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
21648,Anas Tahiri,MID,6995.0,Maghreb Fès,21.700000000000003,4.260781,15.88785,low_research_only,0.640625,retention;progression,chance_creation;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
27277,Jhon Adolfo Arias Andrade,MID,769.0,Colombia,105.0,6.750464,63.551402,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
27886,Alexis Mac Allister,MID,779.0,Argentina,96.28333333333332,6.468327,58.878505,low_research_only,0.640625,retention;progression,chance_creation;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
28723,Jorge Andrés Carrascal Guardo,MID,769.0,Colombia,0.0,41.25,96.261682,low_research_only,0.5625,retention,retention,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
30155,Bilal Ould-Chikh,MID,2349.0,Raja Casablanca,26.366666666666667,8.940512,89.719626,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
38718,Enzo Fernandez,MID,779.0,Argentina,96.78333333333332,7.344472,76.635514,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
46646,José Dembi,MID,6992.0,Hassania Agadir,91.51666666666668,3.775957,11.214953,low_research_only,0.640625,retention;progression,defensive_activity;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
49000,Amine Oudrhiri Idrissi,MID,6995.0,Maghreb Fès,86.91666666666667,4.280579,16.82243,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
49395,Richard Rios Montoya,MID,769.0,Colombia,87.91666666666667,7.336671,75.700935,low_research_only,0.640625,retention;chance_creation,defensive_activity;progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
60138,Kevin Duvan Castaño Gil,MID,769.0,Colombia,2.083333333333333,46.851803,98.130841,low_research_only,0.640625,progression;retention,defensive_activity;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
134249,Adam Ennaffati,MID,2349.0,Raja Casablanca,90.53333333333332,4.796257,18.691589,low_research_only,0.640625,chance_creation;retention,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
135202,Walid Sabbar,MID,6994.0,Wydad Casablanca,90.0,5.775571,40.186916,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138827,Achraf El Idrissi,MID,2365.0,Difaâ El Jadida,27.883333333333333,5.310743,31.775701,low_research_only,0.640625,retention;progression,defensive_activity;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138845,Mohsine Moutouali,MID,2839.0,Ittihad Tanger,180.0,7.730013,84.11215,low_research_only,0.640625,retention;chance_creation,defensive_activity;progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138853,Abdellah Farah,MID,18552.0,Renaissance Zemamra,19.683333333333334,0.85444,0.934579,low_research_only,0.640625,defensive_activity;progression,retention;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138860,Youssef Michte,MID,2365.0,Difaâ El Jadida,86.98333333333333,5.091148,23.364486,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138862,Abderrahmane Kassak,MID,6989.0,Olympic Safi,97.9,6.984642,68.224299,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138872,Oussama Mahrous,MID,36099.0,KAC Marrakech,180.0,5.952873,42.056075,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138873,Abdelghafour Lamirat,MID,6994.0,Wydad Casablanca,76.9,6.351525,51.401869,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138877,Saleh Al Sellami,MID,36099.0,KAC Marrakech,59.73333333333333,5.495574,36.448598,low_research_only,0.640625,retention;chance_creation,defensive_activity;progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138895,Abdelfattah Hadraf,MID,2838.0,FAR Rabat,10.55,9.793073,90.654206,low_research_only,0.640625,defensive_activity;chance_creation,retention;progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138898,Ahmed Chentouf,MID,2839.0,Ittihad Tanger,13.9,11.153515,91.588785,low_research_only,0.640625,defensive_activity;retention,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138982,Jalal Tachtach,MID,6992.0,Hassania Agadir,0.0,56.25,99.53271,low_research_only,0.5625,retention,retention,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
138983,Zine Eddine Derrag,MID,2838.0,FAR Rabat,90.0,5.893156,41.121495,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139545,Mohammad El Fakih,MID,18552.0,Renaissance Zemamra,27.966666666666665,8.235214,85.981308,low_research_only,0.640625,retention;chance_creation,progression;defensive_activity,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139554,Abdoulaye Diarra,MID,6989.0,Olympic Safi,158.06666666666666,4.192285,14.018692,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139565,Larbi Naji,MID,25917.0,CODM Meknès,90.0,5.268193,29.906542,low_research_only,0.640625,retention;chance_creation,defensive_activity;progression,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
139568,Youssef Zghoudi,MID,36099.0,KAC Marrakech,120.13333333333333,2.875877,2.803738,low_research_only,0.640625,retention;defensive_activity,progression;chance_creation,PARTIAL_DERIVATION_RESEARCH_ONLY;SAMPLE_TOO_SMALL_LOCAL_11_MATCHES_NOT_PRODUCTION_READY,True,False,research_only_event_derived_prototype_not_final_not_provider_direct
