match_id,competition_id,season_id,match_date,source_path
4071076,,,2026-06-28,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4034286,,,2025-10-31,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4057179,,,2026-04-26,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4051543,,,2026-03-07,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4051538,,,2026-03-06,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4051533,,,2026-02-28,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4059480,,,2026-05-23,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4051490,,,2026-02-22,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4057978,,,2026-05-07,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4034577,,,2025-11-08,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4057965,,,2026-05-06,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4033439,,,2025-10-18,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4051486,,,2026-02-21,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4020504,,,2025-09-14,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4020497,,,2025-09-12,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4049882,,,2026-04-22,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
4057977,,,2026-05-06,/home/platform/DataPlatform/lake/raw/statsbomb/matches/extracted_date=2026-06-27/run_id=botola_statsbomb_backfill_20260627T220356Z/competition_id=1229/season_id=318/matches.json
