match_provider_id,player_provider_id,team_provider_id,competition_id,season_id,player_name,team_name,touches,passes_attempted,passes_completed,progressive_passes,final_third_passes,box_entries_pass,carries,progressive_carries,shots,shots_on_target,goals,xg,pressures,ball_recoveries,interceptions,clearances,blocks,assists,key_passes,possessions_involved,pass_completion_rate,derivation_confidence,required_fields_present,missing_field_warning,formula_version,metric_lineage,minutes,primary_position,role_family
4030233,381935,36099,1229,318,Ismail Mihrab,KAC Marrakech,86,28,18,9,17,4,19,1,1,0,0,0.0265186187,6,2,0,0,1,0,0,36,0.6428571428571429,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,57.65,Right Wing,WINGER
4030233,415853,36099,1229,318,Claude Gnolou,KAC Marrakech,166,49,40,17,18,4,45,1,0,0,0,0.0,12,11,1,0,1,0,0,55,0.8163265306122449,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Left Defensive Midfield,MID
4030233,522339,36099,1229,318,Souleymane Cissé,KAC Marrakech,23,4,2,2,2,1,4,0,1,1,1,0.2549896836,3,2,0,0,1,0,0,13,0.5,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,14.016666666666667,Center Forward,CF
4030233,522342,36099,1229,318,Younes El Bahraoui,KAC Marrakech,90,16,9,2,10,5,17,3,2,0,0,0.1801917255,16,2,1,0,0,0,1,45,0.5625,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,75.98333333333333,Center Forward,CF
4030233,522350,36099,1229,318,Mohamed Jemjami,KAC Marrakech,80,31,20,18,8,1,18,0,0,0,0,0.0,0,3,0,1,0,0,0,40,0.6451612903225806,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Goalkeeper,GK
4030233,522352,36099,1229,318,Hamza Fassoukh,KAC Marrakech,100,36,29,7,16,5,18,0,0,0,0,0.0,9,5,0,1,2,0,2,47,0.8055555555555556,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Back,FB
4030233,522354,36099,1229,318,Akram El Hamdaoui,KAC Marrakech,100,34,31,11,10,1,27,2,0,0,0,0.0,4,2,0,0,0,0,0,30,0.9117647058823529,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,47.63333333333333,Left Center Back,CB
4030233,522357,36099,1229,318,Mohamed Adam Benhita,KAC Marrakech,141,49,43,11,8,2,35,1,1,0,0,0.0490003265,4,5,2,6,1,0,0,53,0.8775510204081632,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,90.0,Right Center Back,CB
4030233,7550,2762,1229,318,Mounir Chouiar,RSB Berkane,71,16,8,1,3,1,13,1,0,0,0,0.0,7,2,0,1,2,0,0,33,0.5,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,60.7,Left Wing,WINGER
4030233,7717,2762,1229,318,Rayane Aabid,RSB Berkane,86,29,22,5,2,0,17,0,0,0,0,0.0,8,2,0,1,1,0,0,32,0.7586206896551724,medium,True,none,event_derived_research_v0.1,event_derived_research_fallback_not_provider_direct,60.666666666666664,Left Defensive Midfield,MID
